Chemical,Synonyms,Category,FORMULA,CAS,Mass (Daltons),ComponentType,molType,Is Soluble,Solubility,Is_HAZARD,CODE,Risk No.,Safety phrases,"Flammable,Toxic/IrritantCorrosive",RefSampleName,SampleCategory,
strontium dichloride,strontium chloride,"Salt,Additive",SnCl2,10476-85-4,158.53,MolComp,other,Y,,Y,,"R37/38,R41","S26,S29",Xi,Strontium dichloride,Chemical/Biochemical
succinic acid,butanedioic acid,"Salt,Precipitant,pH conjugate",C4H6O4,110-15-6,118.09,MolComp,other,Y,,Y,2,"R37/38,R41","S26,S36/37/39",Xi,Succinic acid,Chemical/Biochemical
succinic anhydride,"dihydro-2,5-furandione; succinyloxide; butanedioic anhydride; 2,5-diketotetrahydrofuran; succinyl anhydride; tetrahydro-2,5-furandione",Modifying agent,C4H4O3,108-30-5,100.07,MolComp,other,Y,,Y,2,R37/38,S25,Xi,Succinic anhydride,Chemical/Biochemical
succinimide,"2,5 pyrolidinedione; butanimide",Modifying agent,C4H5NO2,123-56-8,99.09,MolComp,other,Y,,Y,2,,"S22,S24/25",Xi,Succinimide,Chemical/Biochemical
sucrose,beta-D-fructofuranosyl-alpha-D-glucopyranoside sugar; D(+)-saccharose; alpha-D-glucopyranosyl-beta-D-fructofuranoside,"Sugar,Additive",C12H22O11,57-50-1,342.3,MolComp,other,Y,,,1,,,,Sucrose,Chemical/Biochemical
Sulfo-EGS,bis(sulfo-N-succinimidyl) ethylene glycol disuccinate; ethylene glycol bis(sulfosuccinimidyl succinate),Modifying agent,C18H20N2O18S2,"
167410-92-6",616.48,MolComp,other,Y,,Y,3,R36/37/38,S26,Xi,Sulfo-EGS,Chemical/Biochemical,
sulphuric acid,sulfuric acid,pH conjugate,H2SO4,7664-93-9,98.08,MolComp,other,Y,,Y,3,R35,"S26,S30,S45",C,Sulphuric acid,Chemical/Biochemical,
TABS,N-tris[hydroxymethyl]methyl-3-aminobutanesulfonic acid,Buffering agent,C8H19NO6S,54960-65-5,257.3,MolComp,other,Y,,,,,,,TABS,"Buffer,Buffering Agent,Chemical/Biochemical"
tacsimate,,"Salt,Precipitant,Buffering agent,pH conjugate",,,,MolComp,other,Y,,Y,,R36/37/38,S26,Xi,Tacsimate(TM),"Buffer,Buffering Agent,Chemical/Biochemical"
TAPS,N-tris[hydroxymethyl]methyl-3-aminopropanesulfonic acid,Buffering agent,C7H17NO6S,29915-38-6,243.28,MolComp,other,Y,,,,,"S22,S24/25",,TAPS,"Buffer,Buffering Agent,Chemical/Biochemical"
TAPSO,3-[N-tris(hydroxymethyl)methylamino]-2-hydroxypropanesulfonic acid; 2-hydroxy-3-[tris(hydroxymethyl)methylamino]-1-propanesulfonic acid; N-[tris(hydroxymethyl)methyl]-3-amino-2-hydroxypropanesulfonic acid,Buffering agent,C7H17NO7S,68399-81-5,259.28,MolComp,other,Y,,Y,,R36/37/38,"S26,S36",Xi,TAPSO,"Buffer,Buffering Agent,Chemical/Biochemical"
taurine,2-aminoethanesulfonic acid,"Additive,Ligand",NH2CH2CH2SO3H,125-35-7,125.15,MolComp,other,Y,,Y,,R36/37/38,"S26,S36",,Taurine,Chemical/Biochemical,
TEMED," N,N,N',N',-tetramethylethylenediamine,1,2-Bis(dimethylamino)ethane; TEMEDA",Catalyst,C6H16N2,110-18-9,116.2,MolComp,other,Y,,Y,3,"R11,R20/22,R34","S16,S26,S36/37/39,S45","F,C",TEMED,Chemical/Biochemical,
TES,"N-tris[hydroxymethyl]methyl-2-aminoethanesulfonic acid; 2-[(2-hydroxy-1,1-bis(hydroxymethyl)ethyl)amino]ethanesulfonic acid; N-[tris(hydroxymethyl)methyl]-2-aminoethanesulfonic acid; TES Free Acid",Buffering agent,C6H15NO6S,7365-44-8,229.25,MolComp,other,Y,,,,,"S22,S24/25",,TES,"Buffer,Buffering Agent,Chemical/Biochemical"
tetracycline hydrochloride,,Antibiotic,C22H24N2O8.HCl,64-75-5,480.9,MolComp,other,Y,,Y,3,R36/37/38,"S26,S36",Xi,Tetracycline hydrochloride,"Antibiotic,Chemical/Biochemical"
tetraethylene glycol monooctyl ether,C8E4; octyl tetraethylene glycol ether; octyltetraglycol,Detergent,CH3(CH2)7(OCH2CH2)4OH,19327-39-0,306.44,MolComp,other,Y,,Y,,R36/37/38,"S26,S36",Xi,Tetraethylene glycol monooctyl ether,Detergent
tetradecyl-N-N-dimethyl-3-ammonio-1-propanesulfonate,"myristyl sulfobetaine; 3-(N,N-dimethylmyristylammonio)propanesulfonate; 3-(N,N-dimethylmyristylammonio)propane-sulfonate; 3-(N,N-dimethyltetradecylammonio)propanesulfonate; 3-(myristyldimethylammonio)propanesulfonate; N-tetradecyl-N,N-dimethyl-3-ammonio-1-propanesulfonate; SB3-14",Detergent,C19H41NO3S,14933-09-6,363.6,MolComp,other,Y,,Y,2,R36/37/38,"S26,S36",Xi,Tetradecyl-N-N-dimethyl-3-ammonio-1-propanesulfonate,Detergent
tetrahydrofurane,tetrahydrofuran; THF,"Additive,Solvent",C4H8O,109-99-9,72.11,MolComp,other,Y,,Y,,"R11,R19,R36/37","S16,S29,S33","F,Xi",Tetrahydrofurane,"Chemical/Biochemical,Solvent",
"3,4,5,6-tetrahydrophthalic-anhydride","cyclohexene-1,2-dicarboxylic anhydride",Modifying agent,C8H8O3,2426-02-0,151.15,MolComp,other,Y,,Y,2,R36/37/38,"S26,S36",Xi,"3,4,5,6-Tetrahydrophthalic-anhydride",Chemical/Biochemical,
tetrakis (acetoxymercury) methane,"tetrakis(acetoxymercuri)methane; acetic acid: trimercuriomethylmercury; TAMM; mercury,tetrakis(acetato)-mu4-methanetetrayltetra- (8CI); mercury,tetrakis(acetato-O)-mu4-methanetetrayltetra-",Heavy atom compound,C(HgOOCCH3)4,25201-30-3,1054.58,MolComp,other,Y,,Y,,,,,Tetrakis (acetoxymercury) methane,"Heavy atom reagent,Chemical/Biochemical"
tetramethyl ammonium chloride,tetramethylammonium chloride; TMA,Additive,(CH3)4N(Cl),75-57-0,109.6,MolComp,other,Y,,Y,,"R21,R25,R36/37/38","S26,S28,S36/37,S45",T,Tetramethyl ammonium chloride,Chemical/Biochemical,
thimerosal,"ethylmercurithiosalicylic acid,sodium salt; 2-(ethylmercuriomercapto)benzoic acid,sodium salt","Preservative,Heavy atom compound",C9H9HgNaO2S,54-64-8,404.81,MolComp,other,Y,,Y,,"R26/27/28,R33,R50/53 ","S13,S28,S36,S45,S60,S61","T+,N",Thimerosal,"Heavy atom reagent,Chemical/Biochemical"
thymol,2-isopropyl-5-methylphenol; 5-methyl-2-(1-methylethyl)phenol; 5-methyl-2-isopropylphenol; thyme camphor; thymic acid,Additive,C10H140,89-83-8,150.22,MolComp,other,Y,,Y,,"R22,R34,R51/53 ","S26,S28,S36/37/39,S45,S61",,Thymol,Chemical/Biochemical
TLCK,N-tosyl-L-lysine chloromethyl ketone,Inhibitor,C14H21ClN2O3S.HCl,4272-74-6,369.31,MolComp,other,Y,,Y,3,R36/37/38,"S26,S36",Xi,TLCK,"Inhibitor,Chemical/Biochemical"
TPCK,N-tosyl-L-phenylalanine chloromethyl ketone; L-1-tosylamide-2-phenyl-ethyl chloromethyl ketone,Inhibitor,C17H18ClNO3S,402-71-1,351.85,MolComp,other,Y,,Y,3,"R37/38,R41","S26,S36",Xi,TPCK,"Inhibitor,Chemical/Biochemical"
TPEN,tetrakis (2-pyridylmethyl)ethylene diamine,Chelator,C26H28N6,16858-02-9,424.54,MolComp,other,Y,,Y,3,R36/37/38,"S26,S36",Xi,TPEN,Chemical/Biochemical
trehalose,"mycose; 2-(hydroxymethyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-oxane- 3,4,5-triol; alpha-D-trehalose; D-(+)-trehalose","Additive,Sugar",C12H22O11,6138-23-4,342.3,MolComp,other,Y,,,,,,,Trehalose,Chemical/Biochemical
trichloroacetic acid,TCA,"Denaturant,Precipitant",C2HCl3O2,76-03-9,163.39,MolComp,other,Y,,Y,3,"R35,R50/53","S26,S36/37/39,S45,S60,S61","C,N",Trichloroacetic acid,Chemical/Biochemical
tricine,N-[tris(hydroxymethyl)methyl]glycine,Buffering agent,C6H13NO5,01/04/5704,179.17,MolComp,other,Y,,,1,,,,Tricine,"Buffer,Buffering Agent,Chemical/Biochemical"
triethanolamine,"tris(2-hydroxyethyl)amine; tri(hydroxyethyl)amine; Trolamine; TEA (amino alcohol); nitrilo-2,2',2''-triethanol; triethylolamine; Daltogen",Solvent,C6H15NO3,102-71-6,149.19,MolComp,other,Y,,Y,2,R36,S26,Xi,Triethanolamine,"Buffer,Solvent,Chemical/Biochemical"
triethylene glycol,triglycol,Precipitant,HO(CH2CH2O)2CH2CH2OH,112-27-6,150.17,MolComp,other,Y,,Y,,R36/37/38,"S26,S36",Xi,Triethylene glycol,Chemical/Biochemical
"2,2,2-trifluoroethanol",trifluoroethyl alcohol;TFE,Solvent,C2H3F3O,75-89-8,100.04,MolComp,other,Y,,Y,3,"R10,R20/21/22,R38,R41,R48/20","S26,S36/37/39",Xn,"2,2,2-Trifluoroethanol",Solvent
trimethylamine hydrochloride,trimethylammonium chloride,Salt,(CH3)3N.HCl,593-81-7,95.57,MolComp,other,,,Y,,R36/37/38,"S26,S36",Xi,Trimethylamine hydrochloride,Chemical/Biochemical
trimethylamine N-oxide,,"Salt,Additive,Modifying agent",(CH3)3N(O),1184-78-7,75.11,MolComp,other,Y,,Y,,R36/37/38,"S26,S27,S37/39",Xi,Trimethylamine N-oxide,Chemical/Biochemical
trimethyl ammonium chloride,trimethylammonium chloride; trimethylammonium hydrochloride,Additive,(CH3)3N.HCl,593-81-7,95.57,MolComp,other,Y,,Y,,R36/37/38,"S26,S36",Xi,Trimethyl ammonium chloride,Chemical/Biochemical
trimethyllead acetate,acetoxytrimethyllead(IV),Heavy atom compound,CH3CO2Pb(CH3)3,5711-19-3,311.35,MolComp,other,Y,,Y,,"R61,R33,R40,R48/22,R50/53","S53,S45,S60,S61","T,N",Trimethyllead acetate,"Heavy atom reagent,Chemical/Biochemical"
"2,3,5 triphenyl tetrazolium chloride","TTC; TPTZ; 2,3,5-triphenyl-2H-tetrazolium chloride; tetrazolium red",StainsAndDyes,C19H15ClN4,298-96-4,334.8,MolComp,other,Y,,Y,2,R36/37/38,"S26,S36",Xi,"2,3,5 Triphenyl tetrazolium chloride",Stains and Dyes
TRIS,"tris(hydroxymethyl)aminomethane; 2-amino-2-(hydroxymethyl)-1,3-propanediol; THAM; tris base; trometamol ",Buffering agent,NH2C(CH2OH),77-86-1,121.14,MolComp,other,Y,,,,,,,TRIS,"Buffer,Buffering Agent,Chemical/Biochemical"
TRIS HCl,TRIS hydrochloride; tris(hydroxymethyl)aminomethane hydrochloride,Buffering agent,NH2C(CH2OH)3.HCl,1185-53-1,157.6,MolComp,other,Y,,Y,,R36/37/38,"S26,S36",Xi,Trizma(R) hydrochloride,"Buffer,Buffering Agent,Chemical/Biochemical"
"tris (2,2' bipyridyl)dichloro ruthenium(11) hexahydrate","ruthenium-tris(2,2'-bipyridyl) dichloride; tris(2,2'-bipyridyl)ruthenium(II) chloride hexahydrate",Catalyst,C30H24Cl2N6Ru.6H2O,50525-27-4,748.62,MolComp,other,Y,,,1,,"S22,S24/25",,"Tris (2,2' bipyridyl)dichloro ruthenium(11) hexahydrate",Chemical/Biochemical
t-octylphenoxypolyethoxyethanol,"4-(1,1,3,3-tetramethylbutyl)phenyl-polyethylene glycol; polyethylene glycol tert-octylphenyl ether",Detergent,C14H22O(C2H4O)9-10,9002-93-1,,MolComp,other,Y,,Y,2,"R22,R41","S24,S26,S39","Xn,Xi",Triton(R) X-100,Detergent
polyethylene glycol tert-octylphenyl ether,"(1,1,3,3-Tetramethylbutyl)phenyl-polyethylene glycol",Detergent,C14H22O(C2H4O)7-8,9036-19-5,,MolComp,other,Y,,Y,2,"R37/38,R41","S26,S37/39",Xi,Triton(R) X-114,Detergent
trypsin-chymotrypsin inhibitor (Soy bean),Bowman-Birk Inhibitor,Inhibitor,,37330-34-0,,MolComp,other,Y,,,1,,,,Trypsin-chymotrypsin inhibitor (Soy bean),"Inhibitor,Chemical/Biochemical"
trypsin inhibitor (lima bean),,Inhibitor,,9035-81-8,,MolComp,other,Y,,,1,,,,Trypsin inhibitor (lima bean),"Inhibitor,Chemical/Biochemical"
polyoxyethylene sorbitan monolaurate,polyethylene glycol sorbitan monolaurate,Detergent,C58H11O26,9005-64-5,,MolComp,other,Y,,,,,,,Tween(R) 20;polyoxyethylene sorbitan monolaurate,Detergent
urea,carbamide; carbonyldiamide,"Denaturant,Additive",CH4N2O,57-13-6,60.06,MolComp,other,Y,,Y,,,,,Urea,Chemical/Biochemical
vancomycin hydrochloride,vancomycin hydrochloride from Streptomyces orientalis,Antibiotic,C66H75Cl2N9O24.HCl,1404-93-9,1485.71,MolComp,other,Y,,Y,2,R43,S36/37,Xi,Vancomycin hydrochloride,"Antibiotic,Chemical/Biochemical"
vitamin B12,"alpha-(5,6-dimethylbenzimidazolyl)cyanocobamide; CN-Cbl; cyanocob(III)alamin; cyanocobalamin",Vitamin,C63H88CoN14O14P,68-19-9,1355.37,MolComp,other,Y,,Y,2,,"S22,S24/25",Xn,Vitamin B12,Vitamins and Derivatives
X-GAL,5 bromo-4-chloro-3-indolyl-b-D-galactopyranoside,Substrate,C14H15BrClNO6,7240-90-6,408.63,MolComp,other,Y,,Y,1,,,,X-GAL,Substrate
xylene cyanol FF,xylene (cyanole); acid blue 147; cyanol FF; XC,StainsAndDyes,C25H27N2NaO6S2,2650-17-1,538.61,MolComp,other,Y,,Y,2,R36/37/38,"S26,S36",Xi,Xylene cyanol FF,Stains and Dyes
xylenol orange tetrasodium salt,"3,3'-Bis[N,N-bis(carboxymethyl)aminomethyl]-o-cresolsulfonephthalein tetrasodium salt",StainsAndDyes,C31H28N2Na4O13S,3618-43-7,760.58,MolComp,other,Y,,Y,2,R36/37/38,"S22,S24/25",Xi,Xylenol orange tetrasodium salt,Stains and Dyes
xylitol,xylite,"Cryo coolant,Additive",HOCH2[CH(OH)]3CH2OH,87-99-0,152.15,MolComp,other,Y,,,,,,,Xylitol,Chemical/Biochemical
ytterbium(III) chloride hexahydrate,ytterbium trichloride hexahydrate,Heavy atom compound,YbCl3.6H2O,10035-01-5,387.49,MolComp,other,Y,,Y,2,R36/37/38,"S26,S36",Xi,Ytterbium(III) chloride hexahydrate,"Heavy atom reagent,Chemical/Biochemical"
yttrium(III) chloride hexahydrate,yttrium trichloride,Additive,Cl3Y.6H2O,10025-94-2,303.36,MolComp,other,Y,,Y,2,R36/37/38,"S26,S36",Xi,Yttrium(III) chloride hexahydrate,Chemical/Biochemical
yttrium(III) chloride,yttrium trichloride,Additive,YCl3,10361-92-9,195.26,MolComp,other,Y,,Y,,R36/37/38,"S26,S37/39",Xi,Yttrium(III) chloride,Chemical/Biochemical
zinc acetate dihydrate,,Salt,C4H6O4Zn.2H2O,5970-45-6,219.51,MolComp,other,Y,,Y,3,"R22,R36","S26,S36",Xn,Zinc acetate dihydrate,Chemical/Biochemical
zinc acetate,,"Salt,Additive",(CH3CO2)2Zn,557-34-6,183.48,MolComp,other,Y,,Y,,R36,"S26,S36",Xi,Zinc acetate,Chemical/Biochemical
zinc chloride,,Additive,ZnCl2,7646-85-7,136.3,MolComp,other,Y,,Y,3,"R22,R34,R50/53","S26,S36/37/39,S45,S60,S61","C,N",Zinc chloride,Chemical/Biochemical
zinc sulphate heptahydrate,"sulfuric acid,zinc salt (1:1) heptahydrate; zinc vitriol,heptahydrate; zinc sulfate,heptahydrate; zinc sulphate,heptahydrate",Salt,ZnSO4.7H2O,7446-20-0,287.56,MolComp,other,Y,,Y,3,"R36/38,R50/53","S22,S25,S60,S61","Xi,N",Zinc sulphate heptahydrate,Chemical/Biochemical
zinc sulphate," zinc sulfate; sulfuric acid,zinc salt; sulphuric acid,zinc salt; zinc sulfate anhydrous","Salt,Additive",ZnSO4,7733-02-0,161.454,MolComp,other,Y,,Y,,"R36,R37,R38",,"Xi,N",Zinc sulphate,Chemical/Biochemical
